"id","mtime","file","mtype","refname","fullname","name","rank","description","license","privileged","disclosure_date","default_target","default_action","stance","ready","ref_names","author_names"
1989,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/rpcapd_start.rb","post","windows/manage/rpcapd_start","post/windows/manage/rpcapd_start","Windows Manage Remote Packet Capture Service Starter",300,"This module enables the Remote Packet Capture System (rpcapd service) included in the default installation of Winpcap. The module allows you to set up the service in passive or active mode (useful if the client is behind a firewall). If authentication is enabled you need a local user account to capture traffic. PORT will be used depending of the mode configured.","Metasploit Framework License (BSD)","f",,,,,"t",,"Borja Merino <bmerinofe@gmail.com>"
1990,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/run_as.rb","post","windows/manage/run_as","post/windows/manage/run_as","Windows Manage Run Command As User",300,"This module will login with the specified username/password and execute the supplied command as a hidden process. Output is not returned by default, by setting CMDOUT to false output will be redirected to a temp file and read back in to display.By setting advanced option SETPASS to true, it will reset the users password and then execute the command.","Metasploit Framework License (BSD)","f",,,,,"t",,"Kx499"
1991,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/sdel.rb","post","windows/manage/sdel","post/windows/manage/sdel","Windows Manage Safe Delete",300,"The goal of the module is to hinder the recovery of deleted files by overwriting its contents. This could be useful when you need to download some file on the victim machine and then delete it without leaving clues about its contents. Note that the script does not wipe the free disk space so temporary/sparse/encrypted/compressed files could not be overwritten. Note too that MTF entries are not overwritten so very small files could stay resident within the stream descriptor.","BSD License","f",,,,,"t",,"Borja Merino <bmerinofe@gmail.com>"
1992,"2013-05-29 16:42:01","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/smart_migrate.rb","post","windows/manage/smart_migrate","post/windows/manage/smart_migrate","Windows Manage Smart Process Migration",300,"This module will migrate a Meterpreter session. It will first attempt to migrate to winlogon.exe . If that fails it will then look at all of the explorer.exe processes. If there is one that exists for the user context the session is already in it will try that. Failing that it will fall back and try any other explorer.exe processes it finds","Metasploit Framework License (BSD)","f",,,,,"t",,"thelightcosine"
1993,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/vss_create.rb","post","windows/manage/vss_create","post/windows/manage/vss_create","Windows Manage Create Shadow Copy",300,"This module will attempt to create a new volume shadow copy. This is based on the VSSOwn Script originally posted by Tim Tomes and Mark Baggett.  Works on win2k3 and later.","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://pauldotcom.com/2011/11/safely-dumping-hashes-from-liv.html","theLightCosine <theLightCosine@metasploit.com>"
1994,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/vss_list.rb","post","windows/manage/vss_list","post/windows/manage/vss_list","Windows Manage List Shadow Copies",300,"This module will attempt to list any Volume Shadow Copies on the system. This is based on the VSSOwn Script originally posted by Tim Tomes and Mark Baggett.  Works on win2k3 and later.","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://pauldotcom.com/2011/11/safely-dumping-hashes-from-liv.html","theLightCosine <theLightCosine@metasploit.com>"
1995,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/vss_mount.rb","post","windows/manage/vss_mount","post/windows/manage/vss_mount","Windows Manage Mount Shadow Copy",300,"This module will attempt to mount a Volume Shadow Copy on the system. This is based on the VSSOwn Script originally posted by Tim Tomes and Mark Baggett.  Works on win2k3 and later.","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://pauldotcom.com/2011/11/safely-dumping-hashes-from-liv.html","theLightCosine <theLightCosine@metasploit.com>"
1996,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/vss_set_storage.rb","post","windows/manage/vss_set_storage","post/windows/manage/vss_set_storage","Windows Manage Set Shadow Copy Storage Space",300,"This module will attempt to change the ammount of space for volume shadow copy storage. This is based on the VSSOwn Script originally posted by Tim Tomes and Mark Baggett.  Works on win2k3 and later.","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://pauldotcom.com/2011/11/safely-dumping-hashes-from-liv.html","theLightCosine <theLightCosine@metasploit.com>"
1997,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/vss_storage.rb","post","windows/manage/vss_storage","post/windows/manage/vss_storage","Windows Manage Get Shadow Copy Storage Info",300,"This module will attempt to get volume shadow copy storage info. This is based on the VSSOwn Script originally posted by Tim Tomes and Mark Baggett.  Works on win2k3 and later.","Metasploit Framework License (BSD)","f",,,,,"t","URL-http://pauldotcom.com/2011/11/safely-dumping-hashes-from-liv.html","theLightCosine <theLightCosine@metasploit.com>"
1998,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/manage/webcam.rb","post","windows/manage/webcam","post/windows/manage/webcam","Windows Manage Webcam",300,"This module will allow the user to detect installed webcams (with the LIST action) or take a snapshot (with the SNAPSHOT) action.","Metasploit Framework License (BSD)","f",,,,,"t",,"sinn3r <sinn3r@metasploit.com>"
1999,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/recon/computer_browser_discovery.rb","post","windows/recon/computer_browser_discovery","post/windows/recon/computer_browser_discovery","Windows Recon Computer Browser Discovery",300,"This module uses railgun to discover hostnames and IPs on the network. LTYPE should be set to one of the following values: WK (all workstations), SVR (all servers), SQL (all SQL servers), DC (all Domain Controllers), DCBKUP (all Domain Backup Servers), NOVELL (all Novell servers), PRINTSVR (all Print Que servers), MASTERBROWSER (all Master Browswers), WINDOWS (all Windows hosts), or UNIX (all Unix hosts).","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
2000,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/recon/resolve_hostname.rb","post","windows/recon/resolve_hostname","post/windows/recon/resolve_hostname","Windows Recon Resolve Hostname",300,"This module resolves a hostname to IP address via the victim, similiar to the Unix dig command","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
2001,"2013-05-23 08:20:18","/opt/metasploit/apps/pro/msf3/modules/post/windows/recon/resolve_ip.rb","post","windows/recon/resolve_ip","post/windows/recon/resolve_ip","Windows Recon Resolve IP",300,"This module reverse resolves a range or IP to a hostname","Metasploit Framework License (BSD)","f",,,,,"t",,"mubix <mubix@hak5.org>"
2002,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/wlan/wlan_bss_list.rb","post","windows/wlan/wlan_bss_list","post/windows/wlan/wlan_bss_list","Windows Gather Wireless BSS Info",300,"This module gathers information about the wireless Basic Service Sets available to the victim machine.","Metasploit Framework License (BSD)","f",,,,,"t",,"theLightCosine <theLightCosine@metasploit.com>"
2003,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/wlan/wlan_current_connection.rb","post","windows/wlan/wlan_current_connection","post/windows/wlan/wlan_current_connection","Windows Gather Wireless Current Connection Info",300,"This module gathers information about the current connection on each wireless lan interface on the target machine.","Metasploit Framework License (BSD)","f",,,,,"t",,"theLightCosine <theLightCosine@metasploit.com>"
2004,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/wlan/wlan_disconnect.rb","post","windows/wlan/wlan_disconnect","post/windows/wlan/wlan_disconnect","Windows Disconnect Wireless Connection",300,"This module disconnects the current wireless network connection on the specified interface.","Metasploit Framework License (BSD)","f",,,,,"t",,"theLightCosine <theLightCosine@metasploit.com>"
2005,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/post/windows/wlan/wlan_profile.rb","post","windows/wlan/wlan_profile","post/windows/wlan/wlan_profile","Windows Gather Wireless Profile",300,"This module extracts saved Wireless LAN profiles. It will also try to decrypt the network key material. Behaviour is slightly different bewteen OS versions when it comes to WPA. In Windows Vista/7 we will get the passphrase. In Windows XP we will get the PBKDF2 derived key.","Metasploit Framework License (BSD)","f",,,,,"t",,"theLightCosine <theLightCosine@metasploit.com>"
2006,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/payloads/singles/aix/ppc/shell_bind_tcp.rb","payload","aix/ppc/shell_bind_tcp","payload/aix/ppc/shell_bind_tcp","AIX Command Shell, Bind TCP Inline",300,"Listen for a connection and spawn a command shell","Metasploit Framework License (BSD)","f",,,,,"t",,"Ramon de C Valle <rcvalle@metasploit.com>"
2007,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/payloads/singles/aix/ppc/shell_find_port.rb","payload","aix/ppc/shell_find_port","payload/aix/ppc/shell_find_port","AIX Command Shell, Find Port Inline",300,"Spawn a shell on an established connection","Metasploit Framework License (BSD)","f",,,,,"t",,"Ramon de C Valle <rcvalle@metasploit.com>"
2008,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/payloads/singles/aix/ppc/shell_interact.rb","payload","aix/ppc/shell_interact","payload/aix/ppc/shell_interact","AIX execve shell for inetd",300,"Simply execve /bin/sh (for inetd programs)","Metasploit Framework License (BSD)","f",,,,,"t",,"jduck <jduck@metasploit.com>"
2009,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/payloads/singles/aix/ppc/shell_reverse_tcp.rb","payload","aix/ppc/shell_reverse_tcp","payload/aix/ppc/shell_reverse_tcp","AIX Command Shell, Reverse TCP Inline",300,"Connect back to attacker and spawn a command shell","Metasploit Framework License (BSD)","f",,,,,"t",,"Ramon de C Valle <rcvalle@metasploit.com>"
2010,"2013-05-29 16:42:01","/opt/metasploit/apps/pro/msf3/modules/payloads/stagers/android/reverse_tcp.rb","payload","android/meterpreter/reverse_tcp","payload/android/meterpreter/reverse_tcp","Android Meterpreter, Dalvik Reverse TCP Stager",300,"Connect back stager, Run a meterpreter server on Android","[""Metasploit Framework License (BSD)""]","f",,,,,"t",,"egypt <egypt@metasploit.com>, mihi, timwr"
2011,"2013-05-29 16:42:01","/opt/metasploit/apps/pro/msf3/modules/payloads/stagers/android/reverse_tcp.rb","payload","android/shell/reverse_tcp","payload/android/shell/reverse_tcp","Command Shell, Dalvik Reverse TCP Stager",300,"Connect back stager, Spawn a piped command shell (sh)","[""Metasploit Framework License (BSD)""]","f",,,,,"t",,"egypt <egypt@metasploit.com>, mihi, timwr"
2012,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/payloads/singles/bsd/sparc/shell_bind_tcp.rb","payload","bsd/sparc/shell_bind_tcp","payload/bsd/sparc/shell_bind_tcp","BSD Command Shell, Bind TCP Inline",300,"Listen for a connection and spawn a command shell","Metasploit Framework License (BSD)","f",,,,,"t",,"vlad902 <vlad902@gmail.com>"
2013,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/payloads/singles/bsd/sparc/shell_reverse_tcp.rb","payload","bsd/sparc/shell_reverse_tcp","payload/bsd/sparc/shell_reverse_tcp","BSD Command Shell, Reverse TCP Inline",300,"Connect back to attacker and spawn a command shell","Metasploit Framework License (BSD)","f",,,,,"t",,"vlad902 <vlad902@gmail.com>"
2014,"2013-05-07 00:25:41","/opt/metasploit/apps/pro/msf3/modules/payloads/singles/bsd/x86/exec.rb","payload","bsd/x86/exec","payload/bsd/x86/exec","BSD Execute Command",300,"Execute an arbitrary command","Metasploit Framework License (BSD)","f",,,,,"t",,"vlad902 <vlad902@gmail.com>"
