Nasdaq Traded|Symbol|Security Name|Listing Exchange|Market Category|ETF|Round Lot Size|Test Issue|Financial Status|CQS Symbol|NASDAQ Symbol|NextShares
Y|SJW|SJW Group Common Stock (DE)|N| |N|100|N||SJW|SJW|N
Y|SKF|ProShares UltraShort Financials|P| |Y|100|N||SKF|SKF|N
Y|SKIS|Peak Resorts, Inc. - Common Stock|Q|G|N|100|N|N||SKIS|N
Y|SKM|SK Telecom Co., Ltd. Common Stock|N| |N|100|N||SKM|SKM|N
Y|SKOR|FlexShares Credit-Scored US Corporate Bond Index Fund|Q|G|Y|100|N|N||SKOR|N
Y|SKT|Tanger Factory Outlet Centers, Inc. Common Stock|N| |N|100|N||SKT|SKT|N
Y|SKX|Skechers U.S.A., Inc. Common Stock|N| |N|100|N||SKX|SKX|N
Y|SKY|Skyline Corporation Common Stock|A| |N|100|N||SKY|SKY|N
Y|SKYS|Sky Solar Holdings, Ltd. - American Depositary Shares|Q|S|N|100|N|N||SKYS|N
Y|SKYW|SkyWest, Inc. - Common Stock|Q|Q|N|100|N|N||SKYW|N
Y|SKYY|First Trust Cloud Computing ETF|Q|G|Y|100|N|N||SKYY|N
Y|SLAB|Silicon Laboratories, Inc. - Common Stock|Q|Q|N|100|N|N||SLAB|N
Y|SLB|Schlumberger N.V. Common Stock|N| |N|100|N||SLB|SLB|N
Y|SLCA|U.S. Silica Holdings, Inc. Common Stock|N| |N|100|N||SLCA|SLCA|N
Y|SLCT|Select Bancorp, Inc. - Common Stock|Q|G|N|100|N|N||SLCT|N
Y|SLD|Sutherland Asset Management Corporation Common Stock|N| |N|100|N||SLD|SLD|N
Y|SLDA|Sutherland Asset Management Corporation 7.00% Convertible Senior Notes due 2023|N| |N|100|N||SLDA|SLDA|N
Y|SLDB|Solid Biosciences Inc. - Common Stock|Q|Q|N|100|N|N||SLDB|N
Y|SLDD|Sutherland Asset Management Corporation 6.50% Senior Notes due 2021|N| |N|100|N||SLDD|SLDD|N
Y|SLF|Sun Life Financial Inc. Common Stock|N| |N|100|N||SLF|SLF|N
Y|SLG|SL Green Realty Corporation Common Stock|N| |N|100|N||SLG|SLG|N
Y|SLG$I|SL Green Realty Corporation Preferred Series I|N| |N|100|N||SLGpI|SLG-I|N
Y|SLGL|Sol-Gel Technologies Ltd. - Common Stock|Q|G|N|100|N|N||SLGL|N
Y|SLGN|Silgan Holdings Inc. - Common Stock|Q|Q|N|100|N|N||SLGN|N
Y|SLIM|The Obesity ETF|Q|G|Y|100|N|N||SLIM|N
Y|SLM|SLM Corporation - Common Stock|Q|Q|N|100|N|N||SLM|N
Y|SLMBP|SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B|Q|Q|N|100|N|N||SLMBP|N
Y|SLNO|Soleno Therapeutics, Inc. - Common Stock|Q|S|N|100|N|N||SLNO|N
Y|SLNOW|Soleno Therapeutics, Inc. - Series A Warrant|Q|S|N|100|N|N||SLNOW|N
Y|SLP|Simulations Plus, Inc. - Common Stock|Q|S|N|100|N|N||SLP|N
Y|SLQD|iShares 0-5 Year Investment Grade Corporate Bond ETF|Q|G|Y|100|N|N||SLQD|N
Y|SLRC|Solar Capital Ltd. - Common Stock|Q|Q|N|100|N|N||SLRC|N
Y|SLS|SELLAS Life Sciences Group, Inc.  - Common Stock|Q|S|N|100|N|N||SLS|N
Y|SLTB|Scorpio Bulkers Inc. 7.50% Senior Notes due 2019|N| |N|100|N||SLTB|SLTB|N
Y|SLV|iShares Silver Trust|P| |Y|100|N||SLV|SLV|N
Y|SLVO|Credit Suisse AG - Credit Suisse Silver Shares Covered Call Exchange Traded Notes|Q|G|N|100|N|N||SLVO|N
Y|SLVP|iShares MSCI Global Silver Miners Fund|Z| |Y|100|N||SLVP|SLVP|N
Y|SLX|VanEck Vectors Steel ETF |P| |Y|100|N||SLX|SLX|N
Y|SLY|SPDR S&P 600 Small Cap ETF (based on S&P SmallCap 600 Index -- symbol SML)|P| |Y|100|N||SLY|SLY|N
Y|SLYG|SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index --symbol CGK)|P| |Y|100|N||SLYG|SLYG|N
Y|SLYV|SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap Value Index--symbol--CVK|P| |Y|100|N||SLYV|SLYV|N
Y|SM|SM Energy Company Common Stock|N| |N|100|N||SM|SM|N
Y|SMAR|Smartsheet Inc. Class A Common Stock|N| |N|100|N||SMAR|SMAR|N
Y|SMB|VanEck Vectors AMT-Free Short Municipal Index ETF|P| |Y|100|N||SMB|SMB|N
Y|SMBC|Southern Missouri Bancorp, Inc. - Common Stock|Q|G|N|100|N|N||SMBC|N
Y|SMBK|SmartFinancial, Inc. - Common Stock|Q|S|N|100|N|N||SMBK|N
Y|SMCI|Super Micro Computer, Inc. - Common Stock|Q|Q|N|100|N|E||SMCI|N
Y|SMCP|AlphaMark Actively Managed Small Cap ETF|Q|G|Y|100|N|N||SMCP|N
Y|SMDD|UltraPro Short MidCap400|P| |Y|100|N||SMDD|SMDD|N
Y|SMDV|ProShares Russell 2000 Dividend Growers ETF|Z| |Y|100|N||SMDV|SMDV|N
Y|SMED|Sharps Compliance Corp. - Common Stock|Q|S|N|100|N|N||SMED|N
Y|SMEZ|SPDR EURO STOXX Small Cap ETF|P| |Y|100|N||SMEZ|SMEZ|N
Y|SMFG|Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan)|N| |N|100|N||SMFG|SMFG|N
Y|SMG|Scotts Miracle-Gro Company (The) Common Stock|N| |N|100|N||SMG|SMG|N
Y|SMH|VanEck Vectors Semiconductor ETF|P| |Y|100|N||SMH|SMH|N
Y|SMHD|ETRACS Monthly Pay 2xLeveraged US Small Cap High Dividend ETN due February 6, 2045|P| |N|100|N||SMHD|SMHD|N
Y|SMHI|SEACOR Marine Holdings Inc. Common Stock |N| |N|100|N||SMHI|SMHI|N
Y|SMI|Semiconductor  Manufacturing International Corporation ADR|N| |N|100|N||SMI|SMI|N
Y|SMIN|Ishares MSCI India Small Cap ETF|Z| |Y|100|N||SMIN|SMIN|N
Y|SMIT|Schmitt Industries, Inc. - Common Stock|Q|S|N|100|N|N||SMIT|N
Y|SMLF|iShares Edge MSCI Multifactor USA Small-Cap ETF|P| |Y|100|N||SMLF|SMLF|N
Y|SMLL|Direxion Daily Small Cap Bull 2X Shares|P| |Y|100|N||SMLL|SMLL|N
Y|SMLP|Summit Midstream Partners, LP Common Units Representing Limited Partner Interests|N| |N|100|N||SMLP|SMLP|N
Y|SMLV|SPDR SSGA US Small Cap Low Volatility Index ETF|P| |Y|100|N||SMLV|SMLV|N
Y|SMM|Salient Midstream Common Shares of Beneficial Interest|N| |N|100|N||SMM|SMM|N
Y|SMMD|iShares Trust iShares Russell 2500 ETF|Z| |Y|100|N||SMMD|SMMD|N
Y|SMMF|Summit Financial Group, Inc. - Common Stock|Q|S|N|100|N|N||SMMF|N
Y|SMMT|Summit Therapeutics plc - American Depositary Shares|Q|G|N|100|N|N||SMMT|N
Y|SMMU|Short Term Municipal Bond Active Exchange-Traded Fund|P| |Y|100|N||SMMU|SMMU|N
Y|SMMV|iShares Trust ETF|Z| |Y|100|N||SMMV|SMMV|N
Y|SMN|ProShares UltraShort Basic Materials|P| |Y|100|N||SMN|SMN|N
Y|SMP|Standard Motor Products, Inc. Common Stock|N| |N|100|N||SMP|SMP|N
Y|SMPL|The Simply Good Foods Company - Common Stock|Q|S|N|100|N|N||SMPL|N
Y|SMPLW|The Simply Good Foods Company - Warrant|Q|S|N|100|N|N||SMPLW|N
Y|SMRT|Stein Mart, Inc. - Common Stock|Q|Q|N|100|N|N||SMRT|N
Y|SMSI|Smith Micro Software, Inc. - Common Stock|Q|S|N|100|N|N||SMSI|N
Y|SMTC|Semtech Corporation - Common Stock|Q|Q|N|100|N|N||SMTC|N
Y|SMTS|Sierra Metals Inc. Common Stock|A| |N|100|N||SMTS|SMTS|N
Y|SMTX|SMTC Corporation - Common Stock|Q|G|N|100|N|N||SMTX|N
Y|SN|Sanchez Energy Corporation Common Stock|N| |N|100|N||SN|SN|N
Y|SNA|Snap-On Incorporated Common Stock|N| |N|100|N||SNA|SNA|N
Y|SNAP|Snap Inc. Class A Common Stock|N| |N|100|N||SNAP|SNAP|N
Y|SNBR|Sleep Number Corporation - Common Stock|Q|Q|N|100|N|N||SNBR|N
Y|SNCR|Synchronoss Technologies, Inc. - Common Stock|Q|Q|N|100|N|E||SNCR|N
Y|SND|Smart Sand, Inc. - Common Stock|Q|Q|N|100|N|N||SND|N
Y|SNDE|Sundance Energy Australia Limited - American Depositary Shares|Q|G|N|100|N|N||SNDE|N
Y|SNDR|Schneider National, Inc. Common Stock|N| |N|100|N||SNDR|SNDR|N
Y|SNDX|Syndax Pharmaceuticals, Inc. - Common Stock|Q|Q|N|100|N|N||SNDX|N
Y|SNE|Sony Corporation Common Stock|N| |N|100|N||SNE|SNE|N
Y|SNES|SenesTech, Inc. - Common Stock|Q|S|N|100|N|D||SNES|N
Y|SNFCA|Security National Financial Corporation - Class A Common Stock|Q|G|N|100|N|N||SNFCA|N
Y|SNGX|Soligenix, Inc. - Common Stock|Q|S|N|100|N|N||SNGX|N
Y|SNGXW|Soligenix, Inc. - Warrant|Q|S|N|100|N|N||SNGXW|N
Y|SNH|Senior Housing Properties Trust - Common Shares of Beneficial Interest|Q|Q|N|100|N|N||SNH|N
Y|SNHNI|Senior Housing Properties Trust - 5.625% Senior Notes due 2042|Q|Q|N|100|N|N||SNHNI|N
Y|SNHNL|Senior Housing Properties Trust - 6.25% Senior Notes Due 2046|Q|Q|N|100|N|N||SNHNL|N
Y|SNHY|Sun Hydraulics Corporation - Common Stock|Q|Q|N|100|N|N||SNHY|N
Y|SNLN|Highland/iBoxx Senior Loan ETF|Q|G|Y|100|N|N||SNLN|N
Y|SNMP|Sanchez Midstream Partners LP Common Stock|A| |N|100|N||SNMP|SNMP|N
Y|SNMX|Senomyx, Inc. - Common Stock|Q|G|N|100|N|N||SNMX|N
Y|SNN|Smith & Nephew SNATS, Inc. Common Stock|N| |N|100|N||SNN|SNN|N
Y|SNNA|Sienna Biopharmaceuticals, Inc. - Common Stock|Q|Q|N|100|N|N||SNNA|N
Y|SNOA|Sonoma Pharmaceuticals, Inc. - Common Stock|Q|S|N|100|N|N||SNOA|N
Y|SNOAW|Sonoma Pharmaceuticals, Inc. - Warrants|Q|S|N|100|N|N||SNOAW|N
Y|SNP|China Petroleum & Chemical Corporation Common Stock|N| |N|100|N||SNP|SNP|N
Y|SNPS|Synopsys, Inc. - Common Stock|Q|Q|N|100|N|N||SNPS|N
Y|SNR|New Senior Investment Group Inc. Common Stock|N| |N|100|N||SNR|SNR|N
Y|SNSR|Global X Internet of Things ETF|Q|G|Y|100|N|N||SNSR|N
Y|SNSS|Sunesis Pharmaceuticals, Inc. - Common Stock|Q|S|N|100|N|N||SNSS|N
Y|SNV|Synovus Financial Corp. Common Stock|N| |N|100|N||SNV|SNV|N
Y|SNV$C|Synovus Financial Corp. Perp Pfd Ser C Fxd To Fltg|N| |N|100|N||SNVpC|SNV-C|N
Y|SNX|Synnex Corporation Common Stock|N| |N|100|N||SNX|SNX|N
Y|SNY|Sanofi American Depositary Shares (Each repstg one-half of one ordinary share)|N| |N|100|N||SNY|SNY|N
Y|SO|Southern Company (The) Common Stock|N| |N|100|N||SO|SO|N
Y|SOCL|Global X Social Media ETF|Q|G|Y|100|N|N||SOCL|N
Y|SODA|SodaStream International Ltd. - Ordinary Shares|Q|Q|N|100|N|N||SODA|N
Y|SOFO|Sonic Foundry, Inc. - Common Stock|Q|S|N|100|N|N||SOFO|N
Y|SOGO|Sogou Inc. American Depositary Shares, each representing one Class A Ordinary Share|N| |N|100|N||SOGO|SOGO|N
Y|SOHO|Sotherly Hotels Inc. - Common Stock|Q|G|N|100|N|N||SOHO|N
Y|SOHOB|Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock|Q|G|N|100|N|N||SOHOB|N
Y|SOHOK|Sotherly Hotels LP - 7.25% Senior Unsecured Notes Due 2021|Q|G|N|100|N|N||SOHOK|N
Y|SOHOO|Sotherly Hotels Inc. - 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock|Q|G|N|100|N|N||SOHOO|N
Y|SOHU|Sohu.com Inc. - Common Stock|Q|Q|N|100|N|N||SOHU|N
Y|SOI|Solaris Oilfield Infrastructure, Inc. Class A Common Stock|N| |N|100|N||SOI|SOI|N
Y|SOIL|Global X Fertilizers/Potash ETF|P| |Y|100|N||SOIL|SOIL|N
Y|SOJA|Southern Company (The) Series 2015A 6.25% Junior Subordinated Notes due October 15, 2075|N| |N|100|N||SOJA|SOJA|N
Y|SOJB|Southern Company (The) Series 2016A 5.25% Junior Subordinated Notes due October 1, 2076|N| |N|100|N||SOJB|SOJB|N
Y|SOJC|Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077|N| |N|100|N||SOJC|SOJC|N
Y|SOL|Renesola Ltd. American Depsitary Shares (Each representing 10 shares)|N| |N|100|N||SOL|SOL|N
Y|SON|Sonoco Products Company Common Stock|N| |N|100|N||SON|SON|N
Y|SONA|Southern National Bancorp of Virginia, Inc. - Common Stock|Q|G|N|100|N|N||SONA|N
Y|SONC|Sonic Corp. - Common Stock|Q|Q|N|100|N|N||SONC|N
Y|SOR|Source Capital, Inc. Common Stock|N| |N|100|N||SOR|SOR|N
Y|SORL|SORL Auto Parts, Inc. - Common Stock|Q|G|N|100|N|N||SORL|N
Y|SOV$C|Santander Holdings USA, Inc. Dep Shs repstg 1/1000 Perp Pfd Ser C|N| |N|100|N||SOVpC|SOV-C|N
Y|SOVB|Cambria Sovereign Bond ETF|Z| |Y|100|N||SOVB|SOVB|N
Y|SOXL|Direxion Daily Semiconductor Bull 3x Shares|P| |Y|100|N||SOXL|SOXL|N
Y|SOXS|Direxion Daily Semiconductor Bear 3x Shares|P| |Y|100|N||SOXS|SOXS|N
Y|SOXX|iShares PHLX SOX Semiconductor Sector Index Fund|Q|G|Y|100|N|N||SOXX|N
Y|SOYB|Teucrium Soybean Fund ETV|P| |Y|100|N||SOYB|SOYB|N
Y|SP|SP Plus Corporation - Common Stock|Q|Q|N|100|N|N||SP|N
Y|SPA|Sparton Corporation Common Stock|N| |N|100|N||SPA|SPA|N
Y|SPAB|SPDR Portfolio Aggregate Bond ETF|P| |Y|100|N||SPAB|SPAB|N
Y|SPAR|Spartan Motors, Inc. - Common Stock|Q|Q|N|100|N|N||SPAR|N
Y|SPB|Spectrum Brands Holdings, Inc. Common Stock|N| |N|100|N||SPB|SPB|N
Y|SPCB|SuperCom, Ltd. - Ordinary Shares|Q|S|N|100|N|N||SPCB|N
Y|SPDN|Direxion Daily S&P 500 Bear 1X Shares|P| |Y|100|N||SPDN|SPDN|N
Y|SPDV|AAM S&P 500 High Dividend Value ETF|P| |Y|100|N||SPDV|SPDV|N
Y|SPDW|SPDR Portfolio Developed World ex-US ETF|P| |Y|100|N||SPDW|SPDW|N
Y|SPE|Special Opportunities Fund, Inc Common Stock|N| |N|100|N||SPE|SPE|N
Y|SPE$B|Special Opportunities Fund Inc. 3.50% Convertible Preferred Stock, Series B|N| |N|100|N||SPEpB|SPE-B|N
Y|SPEM|SPDR Index Shares Fund SPDR Portfolio Emerging Markets ETF|P| |Y|100|N||SPEM|SPEM|N
Y|SPEX|Spherix Incorporated - Common Stock|Q|S|N|100|N|N||SPEX|N
Y|SPFF|Global X SuperIncome Preferred ETF|P| |Y|100|N||SPFF|SPFF|N
Y|SPG|Simon Property Group, Inc. Common Stock|N| |N|100|N||SPG|SPG|N
Y|SPG$J|Simon Property Group, Inc. Simon Property Group 8 3/8% Series J Cumulative Redeemable Preferred Stock|N| |N|100|N||SPGpJ|SPG-J|N
Y|SPGI|S&P Global Inc. Common Stock|N| |N|100|N||SPGI|SPGI|N
Y|SPH|Suburban Propane Partners, L.P. Common Stock|N| |N|100|N||SPH|SPH|N
Y|SPHB|PowerShares S&P 500 High Beta Portfolio|P| |Y|100|N||SPHB|SPHB|N
Y|SPHD|PowerShares S&P 500 High Dividend Low Volatility Portfolio|P| |Y|100|N||SPHD|SPHD|N
Y|SPHQ|PowerShares S&P 500 Quality Portfolio|P| |Y|100|N||SPHQ|SPHQ|N
Y|SPHS|Sophiris Bio, Inc. - Common Shares|Q|S|N|100|N|N||SPHS|N
Y|SPI|SPI Energy Co., Ltd. - Ordinary Shares|Q|Q|N|100|N|D||SPI|N
Y|SPIB|SPDR Portfolio Intermediate Term Corporate Bond ETF|P| |Y|100|N||SPIB|SPIB|N
Y|SPKE|Spark Energy, Inc. - Class A Common Stock|Q|Q|N|100|N|N||SPKE|N
Y|SPKEP|Spark Energy, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock|Q|Q|N|100|N|N||SPKEP|N
Y|SPLB|SPDR Portfolio Long Term Corporate Bond ETF|P| |Y|100|N||SPLB|SPLB|N
Y|SPLG|SPDR Series Trust SPDR Portfolio Large Cap ETF |P| |Y|100|N||SPLG|SPLG|N
Y|SPLK|Splunk Inc. - Common Stock|Q|Q|N|100|N|N||SPLK|N
Y|SPLP|Steel Partners Holdings LP LTD PARTNERSHIP UNIT|N| |N|100|N||SPLP|SPLP|N
Y|SPLP$A|Steel Partners Holdings LP 6.0% Series A Preferred Units, no par value|N| |N|100|N||SPLPpA|SPLP-A|N
Y|SPLV|PowerShares S&P 500 Low Volatility Portfolio ETF|P| |Y|100|N||SPLV|SPLV|N
Y|SPLX|ETRACS Monthly Reset 2xLeveraged S&P 500 Total Return ETN|P| |N|100|N||SPLX|SPLX|N
Y|SPMD|SPDR Portfolio Mid Cap ETF  |P| |Y|100|N||SPMD|SPMD|N
Y|SPMO|PowerShares S&P 500 Momentum Portfolio|P| |Y|100|N||SPMO|SPMO|N
Y|SPMV|PowerShares S&P 500 Minimum Variance Portfolio|Z| |Y|100|N||SPMV|SPMV|N
Y|SPN|Superior Energy Services, Inc. Common Stock|N| |N|100|N||SPN|SPN|N
Y|SPNE|SeaSpine Holdings Corporation - Common Stock|Q|Q|N|100|N|N||SPNE|N
Y|SPNS|Sapiens International Corporation N.V. - Common Shares|Q|S|N|100|N|N||SPNS|N
Y|SPOK|Spok Holdings, Inc. - Common Stock|Q|Q|N|100|N|N||SPOK|N
Y|SPOT|Spotify Technology S.A. Ordinary Shares|N| |N|100|N||SPOT|SPOT|N
Y|SPPI|Spectrum Pharmaceuticals, Inc. - Common Stock|Q|Q|N|100|N|N||SPPI|N
Y|SPPP|Sprott Physical Platinum and Palladium Trust|P| |Y|100|N||SPPP|SPPP|N
Y|SPR|Spirit Aerosystems Holdings, Inc. Common Stock|N| |N|100|N||SPR|SPR|N
Y|SPRO|Spero Therapeutics, Inc. - Common Stock|Q|Q|N|100|N|N||SPRO|N
Y|SPRT|Support.com, Inc. - Common Stock|Q|S|N|100|N|N||SPRT|N
Y|SPSB|SPDR Portfolio Short Term Corporate Bond ETF|P| |Y|100|N||SPSB|SPSB|N
Y|SPSC|SPS Commerce, Inc. - Common Stock|Q|Q|N|100|N|N||SPSC|N
Y|SPSM|SPDR Portfolio Small Cap ETF|P| |Y|100|N||SPSM|SPSM|N
Y|SPTL|SPDR Portfolio Long Term Treasury ETF|P| |Y|100|N||SPTL|SPTL|N
Y|SPTM|SPDR Portfolio Total Stock Market ETF|P| |Y|100|N||SPTM|SPTM|N
Y|SPTN|SpartanNash Company - Common Stock|Q|Q|N|100|N|N||SPTN|N
Y|SPTS|SPDR Portfolio Short Term Treasury ETF|P| |Y|100|N||SPTS|SPTS|N
Y|SPUN|VanEck Vectors Spin-Off ETF|P| |Y|100|N||SPUN|SPUN|N
Y|SPUU|Direxion Daily S&P 500 Bull 2X Shares|P| |Y|100|N||SPUU|SPUU|N
Y|SPVM|PowerShares S&P 500 Value With Momentum Portfolio|Z| |Y|100|N||SPVM|SPVM|N
Y|SPVU|PowerShares S&P 500 Enhanced Value Portfolio|P| |Y|100|N||SPVU|SPVU|N
Y|SPWH|Sportsman's Warehouse Holdings, Inc. - Common Stock|Q|Q|N|100|N|N||SPWH|N
Y|SPWR|SunPower Corporation - Common Stock|Q|Q|N|100|N|N||SPWR|N
Y|SPXB|ProShares S&P 500 Bond ETF|P| |Y|100|N||SPXB|SPXB|N
Y|SPXC|SPX Corporation Common Stock|N| |N|100|N||SPXC|SPXC|N
Y|SPXE|ProShares S&P 500 Ex-Energy ETF|P| |Y|100|N||SPXE|SPXE|N
Y|SPXL|Direxion Daily S&P 500 Bull 3X Shares|P| |Y|100|N||SPXL|SPXL|N
Y|SPXN|ProShares S&P 500 Ex-Financials ETF|P| |Y|100|N||SPXN|SPXN|N
Y|SPXS|Direxion Daily S&P 500 Bear 3X|P| |Y|100|N||SPXS|SPXS|N
Y|SPXT|ProShares S&P 500 Ex-Technology ETF|P| |Y|100|N||SPXT|SPXT|N
Y|SPXU|ProShares UltraPro Short S&P500|P| |Y|100|N||SPXU|SPXU|N
Y|SPXV|ProShares S&P 500 Ex-Health Care ETF|P| |Y|100|N||SPXV|SPXV|N
Y|SPXX|Nuveen S&P 500 Dynamic Overwrite Fund|N| |N|100|N||SPXX|SPXX|N
Y|SPY|SPDR S&P 500|P| |Y|100|N||SPY|SPY|N
Y|SPYB|SPDR S&P 500 Buyback ETF|P| |Y|100|N||SPYB|SPYB|N
Y|SPYD|SPDR Series Trust SPDR Portfolio S&P 500 High Dividend ETF|P| |Y|100|N||SPYD|SPYD|N
Y|SPYG|SPDR Series Trust SPDR Portfolio S&P 500 Growth ETF|P| |Y|100|N||SPYG|SPYG|N
Y|SPYV|SPDR Series Trust SPDR Portfolio S&P 500 Value ETF|P| |Y|100|N||SPYV|SPYV|N
Y|SPYX|SPDR S&P 500 Fossil Fuel Reserves Free ETF|P| |Y|100|N||SPYX|SPYX|N
Y|SQ|Square, Inc. Class A Common Stock|N| |N|100|N||SQ|SQ|N
Y|SQBG|Sequential Brands Group, Inc. - Common Stock|Q|S|N|100|N|N||SQBG|N
Y|SQLV|Legg Mason Small-Cap Quality Value ETF|Q|G|Y|100|N|N||SQLV|N
Y|SQM|Sociedad Quimica y Minera S.A. Common Stock|N| |N|100|N||SQM|SQM|N
Y|SQNS|Sequans Communications S.A. American Depositary Shares, each representing one Ordinary Share|N| |N|100|N||SQNS|SQNS|N
Y|SQQQ|ProShares UltraPro Short QQQ|Q|G|Y|100|N|N||SQQQ|N
Y|SQZZ|Active Alts Contrarian ETF|Q|G|Y|100|N|N||SQZZ|N
Y|SR|Spire Inc. Common Stock|N| |N|100|N||SR|SR|N
Y|SRAX|Social Reality, Inc. - Class A Common Stock|Q|S|N|100|N|N||SRAX|N
Y|SRC|Spirit Realty Capital, Inc. Common Stock|N| |N|100|N||SRC|SRC|N
Y|SRC$A|Spirit Realty Capital, Inc. 6.000% Series A Cumulative Redeemable Preferred Stock|N| |N|100|N||SRCpA|SRC-A|N
Y|SRCE|1st Source Corporation - Common Stock|Q|Q|N|100|N|N||SRCE|N
Y|SRCI|SRC Energy Inc. Common Stock|A| |N|100|N||SRCI|SRCI|N
Y|SRCL|Stericycle, Inc. - Common Stock|Q|Q|N|100|N|N||SRCL|N
Y|SRCLP|Stericycle, Inc. - Depository Receipt|Q|Q|N|100|N|N||SRCLP|N
Y|SRDX|Surmodics, Inc. - Common Stock|Q|Q|N|100|N|N||SRDX|N
Y|SRE|Sempra Energy Common Stock|N| |N|100|N||SRE|SRE|N
Y|SRE$A|Sempra Energy 6% Mandatory Convertible Preferred Stock, Series A|N| |N|100|N||SREpA|SRE-A|N
Y|SRET|Global X SuperDividend REIT ETF|Q|G|Y|100|N|N||SRET|N
Y|SREV|ServiceSource International, Inc. - Common Stock|Q|Q|N|100|N|N||SREV|N
Y|SRF|Cushing Energy Income Fund Common Shares of Beneficial Interest|N| |N|100|N||SRF|SRF|N
Y|SRG|Seritage Growth Properties Class A Common Stock|N| |N|100|N||SRG|SRG|N
Y|SRG$A|Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest|N| |N|100|N||SRGpA|SRG-A|N
Y|SRI|Stoneridge, Inc. Common Stock|N| |N|100|N||SRI|SRI|N
Y|SRLN|SPDR Blackstone GSO Senior Loan ETF|P| |Y|100|N||SRLN|SRLN|N
Y|SRLP|Sprague Resources LP Common Units representing Limited Partner Interests|N| |N|100|N||SRLP|SRLP|N
Y|SRNE|Sorrento Therapeutics, Inc. - Common Stock|Q|S|N|100|N|N||SRNE|N
Y|SRPT|Sarepta Therapeutics, Inc. - Common Stock|Q|Q|N|100|N|N||SRPT|N
Y|SRRA|Sierra Oncology, Inc. - Common Stock|Q|G|N|100|N|N||SRRA|N
Y|SRS|ProShares UltraShort Real Estate|P| |Y|100|N||SRS|SRS|N
Y|SRT|StarTek, Inc. Common Stock|N| |N|100|N||SRT|SRT|N
Y|SRTS|Sensus Healthcare, Inc. - Common Stock|Q|S|N|100|N|N||SRTS|N
Y|SRTSW|Sensus Healthcare, Inc. - Warrant|Q|S|N|100|N|N||SRTSW|N
Y|SRTY|ProShares UltraPro Short Russell2000|P| |Y|100|N||SRTY|SRTY|N
Y|SRV|Cushing MLP & Infrastructure Total Return Fund|N| |N|100|N||SRV|SRV|N
Y|SSB|South State Corporation - Common Stock|Q|Q|N|100|N|N||SSB|N
Y|SSBI|Summit State Bank - Common Stock|Q|G|N|100|N|N||SSBI|N
Y|SSC|Seven Stars Cloud Group, Inc. - Common Stock|Q|S|N|100|N|N||SSC|N
Y|SSD|Simpson Manufacturing Company, Inc. Common Stock|N| |N|100|N||SSD|SSD|N
Y|SSFN|Stewardship Financial Corp - Common Stock|Q|S|N|100|N|N||SSFN|N
Y|SSG|ProShares UltraShort Semiconductors|P| |Y|100|N||SSG|SSG|N
Y|SSI|Stage Stores, Inc. Common Stock|N| |N|100|N||SSI|SSI|N
Y|SSKN|Strata Skin Sciences, Inc. - Common Stock|Q|S|N|100|N|N||SSKN|N
Y|SSL|Sasol Ltd. American Depositary Shares|N| |N|100|N||SSL|SSL|N
Y|SSLJ|SSLJ.com Limited - Class A Ordinary Shares|Q|S|N|100|N|N||SSLJ|N
Y|SSNC|SS&C Technologies Holdings, Inc. - Common Stock|Q|Q|N|100|N|N||SSNC|N
Y|SSNT|SilverSun Technologies, Inc. - Common Stock|Q|S|N|100|N|N||SSNT|N
Y|SSO|ProShares Ultra S&P500|P| |Y|100|N||SSO|SSO|N
Y|SSP|E.W. Scripps Company (The) Common Stock|N| |N|100|N||SSP|SSP|N
Y|SSRM|SSR Mining Inc. - Common Stock|Q|Q|N|100|N|N||SSRM|N
Y|SSTI|ShotSpotter, Inc. - Common Stock|Q|S|N|100|N|N||SSTI|N
Y|SSTK|Shutterstock, Inc. Common Stock|N| |N|100|N||SSTK|SSTK|N
Y|SSW|Seaspan Corporation Seaspan Corporation Common Shares|N| |N|100|N||SSW|SSW|N
Y|SSW$D|Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series D (Marshall Islands)|N| |N|100|N||SSWpD|SSW-D|N
Y|SSW$E|Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series E (Marshall Islands)|N| |N|100|N||SSWpE|SSW-E|N
Y|SSW$G|Seaspan Corporation 8.20% Cumulative Redeemable Perpetual Preferred Shares - Series G|N| |N|100|N||SSWpG|SSW-G|N
Y|SSW$H|Seaspan Corporation 7.875% Cumulative Redeemable Perpetual Preferred Shares - Series H|N| |N|100|N||SSWpH|SSW-H|N
Y|SSWA|Seaspan Corporation 7.125% Notes due 2027|N| |N|100|N||SSWA|SSWA|N
Y|SSWN|Seaspan Corporation 6.375% Notes due 2019|N| |N|100|N||SSWN|SSWN|N
