"bizID","bizCat","bizCatSub","bizName","bizAddr","bizCity","bizState","bizZip","bizPhone","bizFax","bizEmail","bizURL","locAreaCode","locFIPS","locTimeZone","locDST","locLat","locLong","locMSA","locPMSA","locCounty"
857,"Gambling & Casinos","Casinos","The Belgrade Lounge & Casino","32 East Main Street","Belgrade","MT","59714","(406)388-6098","","","","406","30031","MST","Y","45.9900","-111.0541","","","Gallatin"
858,"Gambling & Casinos","Casinos","The Big Easy Casino","1025 Smede Highway","Broussard","LA","70518","(337)365-2355","","","","337","22055","CST","Y","30.1301","-91.9422","3880","","Lafayette"
859,"Gambling & Casinos","Casinos","The Big Easy Casino","1025 Smede Highway","Broussard","LA","70518","(337)560-5598","","","","337","22055","CST","Y","30.1301","-91.9422","3880","","Lafayette"
860,"Gambling & Casinos","Casinos","The Great American Casino","12715 4th Avenue West","Everett","WA","98204","(425)347-1669","","","","425","53061","PST","Y","47.9027","-122.2610","","7600","Snohomish"
861,"Gambling & Casinos","Casinos","The Mill Casino-Hotel","Highway 101","Coos Bay","OR","97420","(541)756-8800","","","www.themillcasino.co","541","41011","PST","Y","43.3057","-124.0564","","","Coos"
862,"Gambling & Casinos","Casinos","The Old Camp Casino","2205 West Monroe Street","Burns","OR","97720","(541)573-1500","","","www.oldcampcasino.co","541","41025","PST","Y","42.9191","-119.0646","","","Harney"
863,"Gambling & Casinos","Casinos","The Pit","491 Eigenmann","Bloomington","IN","47406","(812)857-0307","","amound@indiana.edu","","812","18105","EST","N","39.1747","-86.5085","1020","","Monroe"
864,"Gambling & Casinos","Casinos","The Poison 1","810 N Garland","Memphis","TN","38107","(901)383-1525","(901)383-1525","ThePoison1@ThePoison1.com","","901","47157","CST","Y","35.1697","-90.0229","4920","","Shelby"
865,"Gambling & Casinos","Casinos","The Ridge Motel 70 Casino","2630 Old Red Trail","Mandan","ND","58554","(701)663-0392","","","","701","38059","CST","Y","46.7289","-100.9833","1010","","Morton"
866,"Gambling & Casinos","Casinos","The Stables Casino","530 H Street Southeast","Miami","OK","74354","(918)542-7884","","","www.the-stables.co","918","40115","CST","Y","36.8253","-94.9244","","","Ottawa"
867,"Gambling & Casinos","Casinos","The Trump Group","Flushing Meadow Park","Flushing","NY","11351","(718)592-6600","","","","718","36081","EST","Y","40.7553","-73.8268","","5600","Queens"
868,"Gambling & Casinos","Casinos","Themers","1248 North Riata Street","Gilbert","AZ","85234","(480)497-3229","","","www.themers.co","480","04013","MST","N","33.3635","-111.7529","6200","","Maricopa"
869,"Gambling & Casinos","Casinos","Thunderbird Wild Wild West Casino","15700 East State Highway 9","Norman","OK","73026","(405)360-9270","","","","405","40027","CST","Y","35.2363","-97.3597","5880","","Cleveland"
870,"Gambling & Casinos","Casinos","Ticket World","143 Dwight Street","Springfield","MA","01103","(413)737-9345","","","","413","25013","EST","Y","42.1025","-72.5916","8000","","Hampden"
871,"Gambling & Casinos","Casinos","Tihati Productions","3615 Harding Avenue Suite 509","Honolulu","HI","96816","(808)735-0292","(808)735-9479","bobby@tihati.com","www.tihati.co","808","15003","PST-2","N","21.2950","-157.7902","3320","","Honolulu"
872,"Gambling & Casinos","Casinos","Toby's Casino","720 East North Street","Rapid City","SD","57701","(605)341-2295","","","","605","46103","MST","Y","44.0731","-103.2051","6660","","Pennington"
873,"Gambling & Casinos","Casinos","Toby's Casino South","710 Cleveland Street","Rapid City","SD","57701","(605)341-1295","","","","605","46103","MST","Y","44.0731","-103.2051","6660","","Pennington"
874,"Gambling & Casinos","Casinos","Tonkawa Casino","10700 South Allen Drive","Tonkawa","OK","74653","(580)628-2624","","","","580","40071","CST","Y","36.7049","-97.3490","","","Kay"
875,"Gambling & Casinos","Casinos","Towneplace Suites By Marriott","5757 Cleveland","Virginia Beach","VA","23462","(757)490-7026","","","","757","51810","EST","Y","36.8376","-76.1510","5720","","Virginia Beach City"
876,"Gambling & Casinos","Casinos","Towneplace Suites by Marriott","5757 Cleveland Street","Virginia Beach","VA","23462","(757)490-9367","","","marriott.co","757","51810","EST","Y","36.8376","-76.1510","5720","","Virginia Beach City"
877,"Gambling & Casinos","Casinos","Traveler's Inn","2320 Capuano Street","Lumberton","NC","28358","(910)738-2441","","","","910","37155","EST","Y","34.6279","-79.0055","","","Robeson"
878,"Gambling & Casinos","Casinos","Treasure Bay Casino","1980 Beach Boulevard","Biloxi","MS","39531","(228)385-6000","","","www.treasurebay.co","228","28047","CST","Y","30.4026","-88.9677","0920","","Harrison"
879,"Gambling & Casinos","Casinos","Treasure Island","1007 Highway 544","Conway","SC","29526","(843)347-4268","","","","843","45051","EST","Y","33.8316","-79.0440","5330","","Horry"
880,"Gambling & Casinos","Casinos","Treasure Island","10177 North Kings Highway","Myrtle Beach","SC","29572","(843)361-3922","","","","843","45051","EST","Y","33.7665","-78.7956","5330","","Horry"
881,"Gambling & Casinos","Casinos","Treasure Island","10835 Kings Road","Myrtle Beach","SC","29572","(843)449-3997","","","","843","45051","EST","Y","33.7665","-78.7956","5330","","Horry"
882,"Gambling & Casinos","Casinos","Treasure Island Casino & Bingo - Accounting","5734 Sturgeon Lake Road","Welch","MN","55089","(651)388-0083","","","","651","27049","CST","Y","44.6055","-92.7163","","","Goodhue"
883,"Gambling & Casinos","Casinos","Treasure Island Casino & Bingo - Casino","5734 Sturgeon Lake Road","Welch","MN","55089","(651)388-6300","","","","651","27049","CST","Y","44.6055","-92.7163","","","Goodhue"
884,"Gambling & Casinos","Casinos","Treasure Island Casino Cruz","198 Seminole Street","Clearwater","FL","33755","(727)895-3325","","","www.suncruzcasino.co","727","12103","EST","Y","27.9797","-82.7794","8280","","Pinellas"
885,"Gambling & Casinos","Casinos","Treasure Island Resort and Casino","5734 Sturgeon Lake Road","Red Wing","MN","55066","(800)222-7077","","peterj@treasureislandcasino.com","www.treasureislandcasino.co","651","27049","CST","Y","44.5193","-92.5587","","","Goodhue"
886,"Gambling & Casinos","Casinos","Treasure Valley Casino","Exit 55 I-35","Davis","OK","73030","(580)369-2895","","","","580","40099","CST","Y","34.4361","-97.2258","","","Murray"
887,"Gambling & Casinos","Casinos","Tribal Bingo","91 Bingo Loop","Cherokee","NC","28719","(828)497-4320","","","","828","37173","EST","Y","35.5834","-83.2837","","","Swain"
888,"Gambling & Casinos","Casinos","Tribal Casino Gaming Enterprise","325 Casino Drive","Cherokee","NC","28719","(828)497-7671","","","","828","37173","EST","Y","35.5834","-83.2837","","","Swain"
889,"Gambling & Casinos","Casinos","Tribal Casino Gaming Enterprise","US Highway 441","Cherokee","NC","28719","(828)497-8700","","","","828","37173","EST","Y","35.5834","-83.2837","","","Swain"
890,"Gambling & Casinos","Casinos","Trinity Energy Inc","34 Public Square","Salem","IN","47167","(812)883-1700","","","","812","18175","EST","N","38.6056","-86.0453","","","Washington"
891,"Gambling & Casinos","Casinos","Trips To Win","2917 Sunset Boulevard","Steubenville","OH","43952","(740)266-7600","","","","740","39081","EST","Y","40.3582","-80.6994","8080","","Jefferson"
892,"Gambling & Casinos","Casinos","Trips To Win","2917 Sunset Boulevard","Steubenville","OH","43952","(740)266-7676","","","","740","39081","EST","Y","40.3582","-80.6994","8080","","Jefferson"
893,"Gambling & Casinos","Casinos","Tropicana Casino & Resort Atlantic City","South Brighton Avenue Boulevard","Atlantic City","NJ","08401","(609)348-4946","","","","609","34001","EST","Y","39.3648","-74.4342","","0560","Atlantic"
894,"Gambling & Casinos","Casinos","Trump Marina Hotel & Casino","1 Castle Boulevard","Atlantic City","NJ","08401","(609)441-8500","","","","609","34001","EST","Y","39.3648","-74.4342","","0560","Atlantic"
895,"Gambling & Casinos","Casinos","Trump Plaza Hotel And Casino","Mississippi Avenue # &","Atlantic City","NJ","08401","(609)441-0608","","","www.trumpplaza.co","609","34001","EST","Y","39.3648","-74.4342","","0560","Atlantic"
896,"Gambling & Casinos","Casinos","Trump Taj Mahal Casino Resort - Staffing Office","1000 Boardwalk","Atlantic City","NJ","08401","(609)441-6500","","","","609","34001","EST","Y","39.3648","-74.4342","","0560","Atlantic"
897,"Gambling & Casinos","Casinos","Tulalip Tribes Bingo - Tulalip Tribes Casino","6410 33rd Avenue Northeast","Tulalip","WA","98271","(360)651-1111","","","www.tulalipcasino.co","360","53061","PST","Y","48.0955","-122.2356","","7600","Snohomish"
898,"Gambling & Casinos","Casinos","Turtle Creek Casino","7741 M 72 East","Williamsburg","MI","49690","(231)534-8888","","","","231","26055","EST","Y","44.7754","-85.3979","","","Grand Traverse"
899,"Gambling & Casinos","Casinos","Uncle Sam's Casino","251 East Bennett Avenue","Cripple Creek","CO","80813","(719)689-2222","(719)689-0804","unclesamsc@aol.com","","719","08119","MST","Y","38.7805","-105.1824","","","Teller"
900,"Gambling & Casinos","Casinos","Uptown Catering","120 Northwest 23rd Avenue","Portland","OR","97210","(503)226-8980","","","","503","41051","PST","Y","45.5486","-122.7358","","6440","Multnomah"
901,"Gambling & Casinos","Casinos","Valued Guests LLC","2270 Kalakaua Avenue","Honolulu","HI","96815","(808)926-3800","","","","808","15003","PST-2","N","21.2722","-157.8179","3320","","Honolulu"
902,"Gambling & Casinos","Casinos","Valued Guests Llc","2301 Kuhio Avenue Cart 1","Honolulu","HI","96813","(808)926-3300","","","","808","15003","PST-2","N","21.3175","-157.8428","3320","","Honolulu"
903,"Gambling & Casinos","Casinos","Valued Guests LLC","2330 Kalakaua Avenue Spc ZZ204","Honolulu","HI","96815","(808)923-2271","","","","808","15003","PST-2","N","21.2722","-157.8179","3320","","Honolulu"
904,"Gambling & Casinos","Casinos","Valued Guests LLC","2452 Kalakaua Avenue","Honolulu","HI","96815","(808)923-2216","","","","808","15003","PST-2","N","21.2722","-157.8179","3320","","Honolulu"
905,"Gambling & Casinos","Casinos","Valued Guests Llc","2500 Kalakaua Suite B","Honolulu","HI","96815","(808)926-0800","","","","808","15003","PST-2","N","21.2722","-157.8179","3320","","Honolulu"
906,"Gambling & Casinos","Casinos","Vee Quiva Casino","6151 West Komatke Lane","Laveen","AZ","85339","(520)550-2428","","","","602","04013","MST","N","33.3032","-112.1882","6200","","Maricopa"
907,"Gambling & Casinos","Casinos","Vegas On Wheels.Com","W226N825 Eastmound Drive","Waukesha","WI","53186","(262)549-3559","","","www.vegasonwheels.co","262","55133","CST","Y","43.0104","-88.2130","","5080","Waukesha"
908,"Gambling & Casinos","Casinos","Vegas Time Entertainment","94 Pupuhi Street 1010","Mililani","HI","96789","(808)554-9714","","","","808","15003","PST-2","N","21.4601","-157.9603","3320","","Honolulu"
909,"Gambling & Casinos","Casinos","Victories Casino","1201 West Barnes Road","Mason","MI","48854","(517)676-3872","","","","517","26065","EST","Y","42.5815","-84.4525","4040","","Ingham"
910,"Gambling & Casinos","Casinos","Victories Casino","1966 South US Highway 131","Petoskey","MI","49770","(231)347-7761","","","","231","26047","EST","Y","45.3433","-84.8827","","","Emmet"
911,"Gambling & Casinos","Casinos","Victories Casino","1966 South US Highway 131","Petoskey","MI","49770","(231)439-6100","","","","231","26047","EST","Y","45.3433","-84.8827","","","Emmet"
912,"Gambling & Casinos","Casinos","Victory Lane Casino","346 West 2nd Street","Winner","SD","57580","(605)842-9032","","","","605","46123","CST","Y","43.2923","-99.8934","","","Tripp"
913,"Gambling & Casinos","Casinos","Villa Buffet","11999 Avenue Of The Empero","Elizabeth","IN","47117","(812)969-6000","","","www.caesarsindiana.co","812","18061","EST","Y","38.1042","-85.9595","4520","","Harrison"
914,"Gambling & Casinos","Casinos","Villa Capri Bulldog Lounge Inc - Reservations","11 Mulberry Sts","Berwick","PA","18603","(570)752-2261","(570)752-0390","","","570","42037","EST","Y","41.0944","-76.2410","7560","","Columbia"
915,"Gambling & Casinos","Casinos","Vital Development Group Inc","28 Woodcleft Avenue","Freeport","NY","11520","(516)377-7400","","","","516","36059","EST","Y","40.6517","-73.5837","","5380","Nassau"
916,"Gambling & Casinos","Casinos","W G P S Radio Trump Marina Hotel & Casino Bldg","600 Huron Avenue","Atlantic City","NJ","08401","(609)344-8343","","","","609","34001","EST","Y","39.3648","-74.4342","","0560","Atlantic"
917,"Gambling & Casinos","Casinos","W M S Gaming","1131 North Dupont Highway","Dover","DE","19901","(302)730-3800","","","","302","10001","EST","Y","39.1624","-75.5199","2190","","Kent"
918,"Gambling & Casinos","Casinos","W M S Gaming","777 Delaware Park Boulevard","Wilmington","DE","19804","(302)994-0200","","","","302","10003","EST","Y","39.7187","-75.6123","","9160","New Castle"
919,"Gambling & Casinos","Casinos","Wendell's Steak & Seafood Fine Dining","287 Carrizo Canyon Road","Mescalero","NM","88340","(505)464-7777","","","","505","35035","MST","Y","33.1783","-105.6121","","","Otero"
920,"Gambling & Casinos","Casinos","West Coast Casino","427 South Coast Highway","Oceanside","CA","92054","(760)757-6777","","","","760","06073","PST","Y","33.2015","-117.3524","7320","","San Diego"
921,"Gambling & Casinos","Casinos","West Main Square Casino","3205 West Main Street","Rapid City","SD","57702","(605)348-2900","","","","605","46103","MST","Y","44.0700","-103.3244","6660","","Pennington"
922,"Gambling & Casinos","Casinos","Western Union - To Pick Up Or Send Money Transfers- Morton Jackport Junc","RR 1 Box 420","Redwood Falls","MN","56283","(507)644-3000","","","","507","27127","CST","Y","44.4995","-95.1064","","","Redwood"
923,"Gambling & Casinos","Casinos","Westwinds Casino","4605 West Homefield Drive","Sioux Falls","SD","57106","(605)361-5400","","","","605","46099","CST","Y","43.5199","-96.7933","7760","","Minnehaha"
924,"Gambling & Casinos","Casinos","White Oak Casino","45852 US Highway 2","Deer River","MN","56636","(218)246-9600","","","","218","27061","CST","Y","47.4603","-94.0290","","","Itasca"
925,"Gambling & Casinos","Casinos","White Oak Casino","Highway 2 West","Deer River","MN","56636","(218)246-9601","","","","218","27061","CST","Y","47.4603","-94.0290","","","Itasca"
926,"Gambling & Casinos","Casinos","Whitetail Crossing","27867 State Highway 21","Tomah","WI","54660","(608)372-3721","","","www.whitetailcrossing.co","608","55081","CST","Y","44.0237","-90.4921","","","Monroe"
927,"Gambling & Casinos","Casinos","Wichita Casino Parties","2101 Spring Hill Dr.","Goddard","KS","67052","(316)519-3335","","","www.wichitacasinosparties.co","316","20173","CST","Y","37.6682","-97.5892","9040","","Sedgwick"
928,"Gambling & Casinos","Casinos","Wild Bluff Golf Course","12140 West Lakeshore Drive","Brimley","MI","49715","(906)248-5860","(906)248-5863","","","906","26033","EST","Y","46.4104","-84.5584","","","Chippewa"
929,"Gambling & Casinos","Casinos","Wild Card Saloon & Casino","120 Main","Black Hawk","CO","80422","(303)384-3833","","","","303","08047","MST","Y","39.8142","-105.5411","","","Gilpin"
930,"Gambling & Casinos","Casinos","Wild Card Saloon & Casino","120 Main","Idaho Springs","CO","80452","(303)582-3412","","","","303","08019","MST","Y","39.6970","-105.6624","","","Clear Creek"
931,"Gambling & Casinos","Casinos","Wild Horse Casino","353 Myers Avenue","Cripple Creek","CO","80813","(719)686-7220","","","www.thewildhorsecasino.co","719","08119","MST","Y","38.7805","-105.1824","","","Teller"
932,"Gambling & Casinos","Casinos","Wild Horse Casino","353 Myers Avenue","Cripple Creek","CO","80813","(719)687-7777","","","","719","08119","MST","Y","38.7805","-105.1824","","","Teller"
933,"Gambling & Casinos","Casinos","Wild Rose Entertainment","777 Main Street","Emmetsburg","IA","50536","(712)852-2628","","","","712","19147","CST","Y","43.0838","-94.6785","","","Palo Alto"
934,"Gambling & Casinos","Casinos","Wild West Winners Casino","622 Main Street","Deadwood","SD","57732","(605)578-1100","","","","605","46081","MST","Y","44.2665","-103.6721","","","Lawrence"
935,"Gambling & Casinos","Casinos","Wind River Casino","10369 State Highway 789","Riverton","WY","82501","(307)856-1639","","","","307","56013","MST","Y","43.1005","-108.9348","","","Fremont"
936,"Gambling & Casinos","Casinos","Wind River Casino","685 Blue Sky Highway","Ethete","WY","82520","(307)335-8703","","","","307","56013","MST","Y","42.6143","-108.5863","","","Fremont"
937,"Gambling & Casinos","Casinos","Winn-A-Vegas Casino","Po Box Ae","Sloan","IA","51055","(712)428-9466","","","","712","19193","CST","Y","42.2594","-96.2385","7720","","Woodbury"
938,"Gambling & Casinos","Casinos","Winnebago Gaming Development","1010 South Main Street","Emerson","NE","68733","(402)695-0180","","","","402","31043","CST","Y","42.2978","-96.7086","7720","","Dakota"
